datetime,date,at_dry,at_wet,rh,raw,chk_note,chk_fail
08/09/1997 12:00:00,08/09/1997,25.00,25.00,100.00,100.00,"nc",""
09/09/1997 12:00:00,09/09/1997,29.00,26.50,82.00,82.00,"nc",""
10/09/1997 12:00:00,10/09/1997,30.70,26.70,73.00,73.00,"nc",""
11/09/1997 12:00:00,11/09/1997,29.50,27.50,86.00,86.00,"nc",""
12/09/1997 12:00:00,12/09/1997,30.50,27.50,79.00,79.00,"nc",""
13/09/1997 00:00:00,13/09/1997,0.00,0.00,0.00,0.00,"missing",""
14/09/1997 00:00:00,14/09/1997,0.00,0.00,0.00,0.00,"missing",""
15/09/1997 12:00:00,15/09/1997,30.30,26.70,76.00,76.00,"nc",""
16/09/1997 12:00:00,16/09/1997,27.30,26.30,92.00,92.00,"nc",""
17/09/1997 12:00:00,17/09/1997,31.00,27.00,74.00,74.00,"nc",""
18/09/1997 12:00:00,18/09/1997,28.00,27.00,93.00,93.00,"nc",""
19/09/1997 12:00:00,19/09/1997,28.00,26.30,87.00,87.00,"nc",""
20/09/1997 00:00:00,20/09/1997,0.00,0.00,0.00,0.00,"missing",""
21/09/1997 00:00:00,21/09/1997,0.00,0.00,0.00,0.00,"missing",""
22/09/1997 12:00:00,22/09/1997,27.50,25.50,85.00,85.00,"nc",""
23/09/1997 12:00:00,23/09/1997,25.50,25.50,100.00,100.00,"nc",""
24/09/1997 12:00:00,24/09/1997,26.00,25.00,92.00,92.00,"nc",""
25/09/1997 12:00:00,25/09/1997,29.00,26.50,82.00,82.00,"nc",""
26/09/1997 12:00:00,26/09/1997,31.30,27.00,72.00,72.00,"nc",""
27/09/1997 00:00:00,27/09/1997,0.00,0.00,0.00,0.00,"missing",""
28/09/1997 00:00:00,28/09/1997,0.00,0.00,0.00,0.00,"missing",""
29/09/1997 12:00:00,29/09/1997,28.00,25.30,80.00,80.00,"nc",""
30/09/1997 12:00:00,30/09/1997,29.50,27.50,86.00,86.00,"nc",""
01/10/1997 12:00:00,01/10/1997,30.50,28.00,82.00,82.00,"nc",""
02/10/1997 12:00:00,02/10/1997,28.50,26.00,82.00,82.00,"nc",""
03/10/1997 00:00:00,03/10/1997,0.00,0.00,0.00,0.00,"missing",""
04/10/1997 00:00:00,04/10/1997,0.00,0.00,0.00,0.00,"missing",""
05/10/1997 00:00:00,05/10/1997,0.00,0.00,0.00,0.00,"missing",""
06/10/1997 12:00:00,06/10/1997,29.30,27.00,84.00,84.00,"nc",""
07/10/1997 12:00:00,07/10/1997,31.50,27.50,74.00,74.00,"nc",""
08/10/1997 12:00:00,08/10/1997,32.00,28.00,74.00,74.00,"nc",""
09/10/1997 12:00:00,09/10/1997,28.70,26.70,85.00,85.00,"nc",""
10/10/1997 12:00:00,10/10/1997,29.00,27.00,86.00,86.00,"nc",""
11/10/1997 00:00:00,11/10/1997,0.00,0.00,0.00,0.00,"missing",""
12/10/1997 00:00:00,12/10/1997,0.00,0.00,0.00,0.00,"missing",""
13/10/1997 12:00:00,13/10/1997,29.50,27.50,86.00,86.00,"nc",""
14/10/1997 12:00:00,14/10/1997,30.30,26.30,73.00,73.00,"nc",""
15/10/1997 00:00:00,15/10/1997,0.00,0.00,0.00,0.00,"missing",""
16/10/1997 12:00:00,16/10/1997,27.50,26.30,91.00,91.00,"nc",""
17/10/1997 12:00:00,17/10/1997,30.30,25.50,68.00,68.00,"nc",""
18/10/1997 00:00:00,18/10/1997,0.00,0.00,0.00,0.00,"missing",""
19/10/1997 00:00:00,19/10/1997,0.00,0.00,0.00,0.00,"missing",""
20/10/1997 12:00:00,20/10/1997,29.00,27.00,86.00,86.00,"nc",""
21/10/1997 12:00:00,21/10/1997,28.00,25.70,83.00,83.00,"nc",""
22/10/1997 12:00:00,22/10/1997,26.30,25.30,92.00,92.00,"nc",""
23/10/1997 12:00:00,23/10/1997,27.50,26.30,91.00,91.00,"nc",""
24/10/1997 12:00:00,24/10/1997,29.00,27.30,88.00,88.00,"nc",""
25/10/1997 00:00:00,25/10/1997,0.00,0.00,0.00,0.00,"missing",""
26/10/1997 00:00:00,26/10/1997,0.00,0.00,0.00,0.00,"missing",""
27/10/1997 12:00:00,27/10/1997,31.00,27.70,77.00,77.00,"nc",""
28/10/1997 12:00:00,28/10/1997,28.50,27.50,93.00,93.00,"nc",""
29/10/1997 12:00:00,29/10/1997,29.00,27.00,86.00,86.00,"nc",""
30/10/1997 12:00:00,30/10/1997,29.00,27.00,86.00,86.00,"nc",""
31/10/1997 12:00:00,31/10/1997,29.30,26.00,77.00,77.00,"nc",""
01/11/1997 00:00:00,01/11/1997,0.00,0.00,0.00,0.00,"missing",""
02/11/1997 00:00:00,02/11/1997,0.00,0.00,0.00,0.00,"missing",""
03/11/1997 12:00:00,03/11/1997,30.50,28.00,82.00,82.00,"nc",""
04/11/1997 12:00:00,04/11/1997,26.70,26.50,98.00,98.00,"nc",""
05/11/1997 12:00:00,05/11/1997,26.50,25.70,94.00,94.00,"nc",""
06/11/1997 12:00:00,06/11/1997,25.50,25.00,96.00,96.00,"nc",""
07/11/1997 00:00:00,07/11/1997,0.00,0.00,0.00,0.00,"missing",""
08/11/1997 00:00:00,08/11/1997,0.00,0.00,0.00,0.00,"missing",""
09/11/1997 00:00:00,09/11/1997,0.00,0.00,0.00,0.00,"missing",""
10/11/1997 12:00:00,10/11/1997,25.50,24.70,94.00,94.00,"nc",""
11/11/1997 12:00:00,11/11/1997,29.00,26.50,82.00,82.00,"nc",""
12/11/1997 12:00:00,12/11/1997,29.50,27.50,86.00,86.00,"nc",""
13/11/1997 12:00:00,13/11/1997,27.70,25.30,82.00,82.00,"nc",""
14/11/1997 00:00:00,14/11/1997,0.00,0.00,0.00,0.00,"missing",""
15/11/1997 00:00:00,15/11/1997,0.00,0.00,0.00,0.00,"missing",""
16/11/1997 00:00:00,16/11/1997,0.00,0.00,0.00,0.00,"missing",""
17/11/1997 12:00:00,17/11/1997,28.50,25.50,78.00,78.00,"nc",""
18/11/1997 12:00:00,18/11/1997,26.50,25.00,88.00,88.00,"nc",""
19/11/1997 12:00:00,19/11/1997,28.30,25.70,82.00,82.00,"nc",""
20/11/1997 12:00:00,20/11/1997,26.30,25.30,92.00,92.00,"nc",""
21/11/1997 12:00:00,21/11/1997,28.50,25.50,78.00,78.00,"nc",""
22/11/1997 00:00:00,22/11/1997,0.00,0.00,0.00,0.00,"missing",""
23/11/1997 00:00:00,23/11/1997,0.00,0.00,0.00,0.00,"missing",""
24/11/1997 12:00:00,24/11/1997,28.50,26.50,85.00,85.00,"nc",""
25/11/1997 12:00:00,25/11/1997,26.00,25.50,96.00,96.00,"nc",""
26/11/1997 12:00:00,26/11/1997,27.50,25.50,85.00,85.00,"nc",""
27/11/1997 00:00:00,27/11/1997,0.00,0.00,0.00,0.00,"missing",""
28/11/1997 12:00:00,28/11/1997,30.30,25.50,68.00,68.00,"nc",""
29/11/1997 00:00:00,29/11/1997,0.00,0.00,0.00,0.00,"missing",""
30/11/1997 00:00:00,30/11/1997,0.00,0.00,0.00,0.00,"missing",""
01/12/1997 12:00:00,01/12/1997,30.00,26.70,77.00,77.00,"nc",""
02/12/1997 12:00:00,02/12/1997,29.30,26.00,77.00,77.00,"nc",""
03/12/1997 12:00:00,03/12/1997,28.00,27.00,93.00,93.00,"nc",""
04/12/1997 12:00:00,04/12/1997,29.50,26.50,79.00,79.00,"nc",""
05/12/1997 12:00:00,05/12/1997,29.00,26.00,79.00,79.00,"nc",""
06/12/1997 00:00:00,06/12/1997,0.00,0.00,0.00,0.00,"missing",""
07/12/1997 00:00:00,07/12/1997,0.00,0.00,0.00,0.00,"missing",""
08/12/1997 00:00:00,08/12/1997,0.00,0.00,0.00,0.00,"missing",""
09/12/1997 12:00:00,09/12/1997,31.00,27.50,76.00,76.00,"nc",""
10/12/1997 12:00:00,10/12/1997,29.70,26.00,75.00,75.00,"nc",""
11/12/1997 12:00:00,11/12/1997,29.00,26.00,79.00,79.00,"nc",""
12/12/1997 00:00:00,12/12/1997,0.00,0.00,0.00,0.00,"missing",""
13/12/1997 00:00:00,13/12/1997,0.00,0.00,0.00,0.00,"missing",""
14/12/1997 00:00:00,14/12/1997,0.00,0.00,0.00,0.00,"missing",""
15/12/1997 12:00:00,15/12/1997,29.00,24.00,66.00,66.00,"nc",""
16/12/1997 12:00:00,16/12/1997,26.30,25.00,90.00,90.00,"nc",""
17/12/1997 12:00:00,17/12/1997,27.00,24.50,81.00,81.00,"nc",""
18/12/1997 12:00:00,18/12/1997,28.00,24.30,74.00,74.00,"nc",""
19/12/1997 12:00:00,19/12/1997,28.50,25.00,75.00,75.00,"nc",""
20/12/1997 00:00:00,20/12/1997,0.00,0.00,0.00,0.00,"missing",""
21/12/1997 00:00:00,21/12/1997,0.00,0.00,0.00,0.00,"missing",""
22/12/1997 12:00:00,22/12/1997,28.50,26.00,82.00,82.00,"nc",""
23/12/1997 12:00:00,23/12/1997,28.50,26.00,82.00,82.00,"nc",""
24/12/1997 00:00:00,24/12/1997,0.00,0.00,0.00,0.00,"missing",""
25/12/1997 00:00:00,25/12/1997,0.00,0.00,0.00,0.00,"missing",""
26/12/1997 12:00:00,26/12/1997,29.70,26.00,75.00,75.00,"nc",""
27/12/1997 00:00:00,27/12/1997,0.00,0.00,0.00,0.00,"missing",""
28/12/1997 00:00:00,28/12/1997,0.00,0.00,0.00,0.00,"missing",""
29/12/1997 12:00:00,29/12/1997,29.30,25.00,71.00,71.00,"nc",""
30/12/1997 12:00:00,30/12/1997,28.50,24.70,74.00,74.00,"nc",""
31/12/1997 00:00:00,31/12/1997,0.00,0.00,0.00,0.00,"missing",""
01/01/1998 00:00:00,01/01/1998,0.00,0.00,0.00,0.00,"missing",""
02/01/1998 12:00:00,02/01/1998,28.70,25.00,74.00,74.00,"nc",""
03/01/1998 00:00:00,03/01/1998,0.00,0.00,0.00,0.00,"missing",""
04/01/1998 00:00:00,04/01/1998,0.00,0.00,0.00,0.00,"missing",""
05/01/1998 12:00:00,05/01/1998,29.30,25.50,74.00,74.00,"nc",""
06/01/1998 12:00:00,06/01/1998,30.00,25.70,71.00,71.00,"nc",""
07/01/1998 12:00:00,07/01/1998,30.00,26.30,75.00,75.00,"nc",""
08/01/1998 12:00:00,08/01/1998,29.70,25.50,71.00,71.00,"nc",""
09/01/1998 12:00:00,09/01/1998,28.30,25.30,78.00,78.00,"nc",""
10/01/1998 00:00:00,10/01/1998,0.00,0.00,0.00,0.00,"missing",""
11/01/1998 00:00:00,11/01/1998,0.00,0.00,0.00,0.00,"missing",""
12/01/1998 12:00:00,12/01/1998,30.30,26.50,75.00,75.00,"nc",""
13/01/1998 12:00:00,13/01/1998,29.70,26.50,78.00,78.00,"nc",""
14/01/1998 12:00:00,14/01/1998,28.50,25.00,75.00,75.00,"nc",""
15/01/1998 12:00:00,15/01/1998,28.00,26.00,85.00,85.00,"nc",""
16/01/1998 12:00:00,16/01/1998,30.00,25.30,69.00,69.00,"nc",""
17/01/1998 00:00:00,17/01/1998,0.00,0.00,0.00,0.00,"missing",""
18/01/1998 00:00:00,18/01/1998,0.00,0.00,0.00,0.00,"missing",""
19/01/1998 00:00:00,19/01/1998,0.00,0.00,0.00,0.00,"missing",""
20/01/1998 12:00:00,20/01/1998,28.00,24.70,76.00,76.00,"nc",""
21/01/1998 12:00:00,21/01/1998,29.00,25.30,74.00,74.00,"nc",""
22/01/1998 12:00:00,22/01/1998,30.00,25.50,70.00,70.00,"nc",""
23/01/1998 12:00:00,23/01/1998,27.50,25.50,85.00,85.00,"nc",""
24/01/1998 00:00:00,24/01/1998,0.00,0.00,0.00,0.00,"missing",""
25/01/1998 00:00:00,25/01/1998,0.00,0.00,0.00,0.00,"missing",""
26/01/1998 12:00:00,26/01/1998,29.50,25.00,70.00,70.00,"nc",""
27/01/1998 12:00:00,27/01/1998,28.00,25.00,78.00,78.00,"nc",""
28/01/1998 12:00:00,28/01/1998,27.70,24.70,79.00,79.00,"nc",""
29/01/1998 12:00:00,29/01/1998,26.70,25.70,92.00,92.00,"nc",""
30/01/1998 12:00:00,30/01/1998,30.00,24.50,64.00,64.00,"nc",""
31/01/1998 00:00:00,31/01/1998,0.00,0.00,0.00,0.00,"missing",""
01/02/1998 00:00:00,01/02/1998,0.00,0.00,0.00,0.00,"missing",""
02/02/1998 12:00:00,02/02/1998,31.00,26.70,71.00,71.00,"nc",""
03/02/1998 12:00:00,03/02/1998,30.70,26.50,73.00,73.00,"nc",""
04/02/1998 12:00:00,04/02/1998,27.00,26.00,93.00,93.00,"nc",""
05/02/1998 12:00:00,05/02/1998,29.70,25.00,69.00,69.00,"nc",""
06/02/1998 12:00:00,06/02/1998,31.50,25.50,62.00,62.00,"nc",""
07/02/1998 00:00:00,07/02/1998,0.00,0.00,0.00,0.00,"missing",""
08/02/1998 00:00:00,08/02/1998,0.00,0.00,0.00,0.00,"missing",""
09/02/1998 12:00:00,09/02/1998,29.50,24.00,64.00,64.00,"nc",""
10/02/1998 12:00:00,10/02/1998,30.50,23.00,53.00,53.00,"nc",""
11/02/1998 12:00:00,11/02/1998,31.00,24.70,60.00,60.00,"nc",""
12/02/1998 12:00:00,12/02/1998,29.50,25.30,71.00,71.00,"nc",""
13/02/1998 12:00:00,13/02/1998,30.00,25.50,70.00,70.00,"nc",""
14/02/1998 00:00:00,14/02/1998,0.00,0.00,0.00,0.00,"missing",""
15/02/1998 00:00:00,15/02/1998,0.00,0.00,0.00,0.00,"missing",""
16/02/1998 00:00:00,16/02/1998,0.00,0.00,0.00,0.00,"missing",""
17/02/1998 12:00:00,17/02/1998,31.30,27.00,72.00,72.00,"nc",""
18/02/1998 12:00:00,18/02/1998,31.00,26.50,71.00,71.00,"nc",""
19/02/1998 12:00:00,19/02/1998,30.50,24.50,61.00,61.00,"nc",""
20/02/1998 12:00:00,20/02/1998,31.30,26.70,70.00,70.00,"nc",""
21/02/1998 00:00:00,21/02/1998,0.00,0.00,0.00,0.00,"missing",""
22/02/1998 00:00:00,22/02/1998,0.00,0.00,0.00,0.00,"missing",""
23/02/1998 12:00:00,23/02/1998,29.00,25.00,72.00,72.00,"nc",""
24/02/1998 12:00:00,24/02/1998,30.50,25.50,67.00,67.00,"nc",""
25/02/1998 12:00:00,25/02/1998,31.00,25.70,65.00,65.00,"nc",""
26/02/1998 12:00:00,26/02/1998,28.70,25.00,74.00,74.00,"nc",""
27/02/1998 12:00:00,27/02/1998,31.00,26.00,67.00,67.00,"nc",""
28/02/1998 00:00:00,28/02/1998,0.00,0.00,0.00,0.00,"missing",""
01/03/1998 00:00:00,01/03/1998,0.00,0.00,0.00,0.00,"missing",""
02/03/1998 12:00:00,02/03/1998,32.30,26.30,62.00,62.00,"nc",""
03/03/1998 12:00:00,03/03/1998,29.00,25.00,72.00,72.00,"nc",""
04/03/1998 12:00:00,04/03/1998,31.00,26.00,67.00,67.00,"nc",""
05/03/1998 12:00:00,05/03/1998,27.30,26.70,95.00,95.00,"nc",""
06/03/1998 12:00:00,06/03/1998,30.50,28.00,82.00,82.00,"nc",""
07/03/1998 00:00:00,07/03/1998,0.00,0.00,0.00,0.00,"missing",""
08/03/1998 00:00:00,08/03/1998,0.00,0.00,0.00,0.00,"missing",""
09/03/1998 12:00:00,09/03/1998,31.00,26.70,71.00,71.00,"nc",""
10/03/1998 12:00:00,10/03/1998,30.50,27.30,78.00,78.00,"nc",""
11/03/1998 12:00:00,11/03/1998,31.50,26.30,66.00,66.00,"nc",""
12/03/1998 12:00:00,12/03/1998,30.30,25.30,67.00,67.00,"nc",""
13/03/1998 12:00:00,13/03/1998,30.30,25.00,65.00,65.00,"nc",""
14/03/1998 00:00:00,14/03/1998,0.00,0.00,0.00,0.00,"missing",""
15/03/1998 00:00:00,15/03/1998,0.00,0.00,0.00,0.00,"missing",""
16/03/1998 00:00:00,16/03/1998,0.00,0.00,0.00,0.00,"missing",""
17/03/1998 12:00:00,17/03/1998,31.50,26.00,65.00,65.00,"nc",""
18/03/1998 12:00:00,18/03/1998,32.00,27.00,68.00,68.00,"nc",""
19/03/1998 12:00:00,19/03/1998,30.00,26.00,73.00,73.00,"nc",""
20/03/1998 12:00:00,20/03/1998,30.50,26.00,70.00,70.00,"nc",""
21/03/1998 00:00:00,21/03/1998,0.00,0.00,0.00,0.00,"missing",""
22/03/1998 00:00:00,22/03/1998,0.00,0.00,0.00,0.00,"missing",""
23/03/1998 00:00:00,23/03/1998,0.00,0.00,0.00,0.00,"missing",""
24/03/1998 12:00:00,24/03/1998,28.70,24.70,73.00,73.00,"nc",""
25/03/1998 12:00:00,25/03/1998,27.30,25.50,86.00,86.00,"nc",""
26/03/1998 12:00:00,26/03/1998,29.50,25.00,70.00,70.00,"nc",""
27/03/1998 12:00:00,27/03/1998,25.70,25.00,94.00,94.00,"nc",""
28/03/1998 00:00:00,28/03/1998,0.00,0.00,0.00,0.00,"missing",""
29/03/1998 00:00:00,29/03/1998,0.00,0.00,0.00,0.00,"missing",""
30/03/1998 12:00:00,30/03/1998,33.70,26.00,55.00,55.00,"nc",""
31/03/1998 12:00:00,31/03/1998,32.00,26.50,65.00,65.00,"nc",""
01/04/1998 12:00:00,01/04/1998,31.50,23.50,51.00,51.00,"nc",""
02/04/1998 12:00:00,02/04/1998,30.50,24.00,58.00,58.00,"nc",""
03/04/1998 12:00:00,03/04/1998,29.50,26.30,77.00,77.00,"nc",""
04/04/1998 00:00:00,04/04/1998,0.00,0.00,0.00,0.00,"missing",""
05/04/1998 00:00:00,05/04/1998,0.00,0.00,0.00,0.00,"missing",""
06/04/1998 12:00:00,06/04/1998,35.00,28.50,61.00,61.00,"nc",""
07/04/1998 12:00:00,07/04/1998,34.00,27.00,58.00,58.00,"nc",""
08/04/1998 12:00:00,08/04/1998,32.00,28.50,77.00,77.00,"nc",""
09/04/1998 12:00:00,09/04/1998,33.00,30.00,80.00,80.00,"nc",""
10/04/1998 00:00:00,10/04/1998,0.00,0.00,0.00,0.00,"missing",""
11/04/1998 00:00:00,11/04/1998,0.00,0.00,0.00,0.00,"missing",""
12/04/1998 00:00:00,12/04/1998,0.00,0.00,0.00,0.00,"missing",""
13/04/1998 12:00:00,13/04/1998,32.50,27.00,65.00,65.00,"nc",""
14/04/1998 12:00:00,14/04/1998,33.70,28.70,69.00,69.00,"nc",""
15/04/1998 12:00:00,15/04/1998,33.50,28.50,69.00,69.00,"nc",""
16/04/1998 12:00:00,16/04/1998,30.00,26.80,78.00,78.00,"nc",""
17/04/1998 12:00:00,17/04/1998,33.50,29.00,71.00,71.00,"nc",""
18/04/1998 00:00:00,18/04/1998,0.00,0.00,0.00,0.00,"missing",""
19/04/1998 00:00:00,19/04/1998,0.00,0.00,0.00,0.00,"missing",""
20/04/1998 12:00:00,20/04/1998,31.50,27.00,71.00,71.00,"nc",""
21/04/1998 12:00:00,21/04/1998,30.50,27.50,79.00,79.00,"nc",""
22/04/1998 00:00:00,22/04/1998,0.00,0.00,0.00,0.00,"missing",""
23/04/1998 12:00:00,23/04/1998,25.00,25.00,100.00,100.00,"nc",""
24/04/1998 12:00:00,24/04/1998,25.00,25.00,100.00,100.00,"nc",""
25/04/1998 00:00:00,25/04/1998,0.00,0.00,0.00,0.00,"missing",""
26/04/1998 00:00:00,26/04/1998,0.00,0.00,0.00,0.00,"missing",""
27/04/1998 12:00:00,27/04/1998,27.70,26.70,93.00,93.00,"nc",""
28/04/1998 12:00:00,28/04/1998,27.00,26.00,93.00,93.00,"nc",""
29/04/1998 12:00:00,29/04/1998,33.50,28.00,66.00,66.00,"nc",""
30/04/1998 12:00:00,30/04/1998,31.50,27.00,71.00,71.00,"nc",""
01/05/1998 12:00:00,01/05/1998,29.30,25.30,72.00,72.00,"nc",""
02/05/1998 00:00:00,02/05/1998,0.00,0.00,0.00,0.00,"missing",""
03/05/1998 00:00:00,03/05/1998,0.00,0.00,0.00,0.00,"missing",""
04/05/1998 12:00:00,04/05/1998,29.50,27.50,86.00,86.00,"nc",""
05/05/1998 12:00:00,05/05/1998,30.50,27.00,76.00,76.00,"nc",""
06/05/1998 12:00:00,06/05/1998,31.00,27.00,74.00,74.00,"nc",""
07/05/1998 12:00:00,07/05/1998,27.00,26.30,95.00,95.00,"nc",""
08/05/1998 12:00:00,08/05/1998,29.50,27.00,82.00,82.00,"nc",""
09/05/1998 00:00:00,09/05/1998,0.00,0.00,0.00,0.00,"missing",""
10/05/1998 00:00:00,10/05/1998,0.00,0.00,0.00,0.00,"missing",""
11/05/1998 12:00:00,11/05/1998,33.30,27.00,61.00,61.00,"nc",""
12/05/1998 12:00:00,12/05/1998,35.00,29.00,64.00,64.00,"nc",""
13/05/1998 12:00:00,13/05/1998,31.00,27.50,76.00,76.00,"nc",""
14/05/1998 12:00:00,14/05/1998,34.30,28.00,62.00,62.00,"nc",""
15/05/1998 12:00:00,15/05/1998,34.00,29.00,69.00,69.00,"nc",""
16/05/1998 00:00:00,16/05/1998,0.00,0.00,0.00,0.00,"missing",""
17/05/1998 00:00:00,17/05/1998,0.00,0.00,0.00,0.00,"missing",""
18/05/1998 12:00:00,18/05/1998,27.00,27.00,100.00,100.00,"nc",""
19/05/1998 12:00:00,19/05/1998,29.30,27.50,87.00,87.00,"nc",""
20/05/1998 12:00:00,20/05/1998,27.00,26.00,93.00,93.00,"nc",""
21/05/1998 12:00:00,21/05/1998,31.00,28.00,80.00,80.00,"nc",""
22/05/1998 12:00:00,22/05/1998,32.00,27.50,71.00,71.00,"nc",""
23/05/1998 00:00:00,23/05/1998,0.00,0.00,0.00,0.00,"missing",""
24/05/1998 00:00:00,24/05/1998,0.00,0.00,0.00,0.00,"missing",""
25/05/1998 00:00:00,25/05/1998,0.00,0.00,0.00,0.00,"missing",""
26/05/1998 00:00:00,26/05/1998,0.00,0.00,0.00,0.00,"missing",""
27/05/1998 12:00:00,27/05/1998,25.00,25.00,100.00,100.00,"nc",""
28/05/1998 12:00:00,28/05/1998,25.00,25.00,100.00,100.00,"nc",""
29/05/1998 12:00:00,29/05/1998,26.00,25.00,92.00,92.00,"nc",""
30/05/1998 00:00:00,30/05/1998,0.00,0.00,0.00,0.00,"missing",""
31/05/1998 00:00:00,31/05/1998,0.00,0.00,0.00,0.00,"missing",""
01/06/1998 12:00:00,01/06/1998,28.50,27.50,93.00,93.00,"nc",""
02/06/1998 12:00:00,02/06/1998,31.00,28.00,80.00,80.00,"nc",""
03/06/1998 12:00:00,03/06/1998,32.00,27.00,68.00,68.00,"nc",""
04/06/1998 12:00:00,04/06/1998,30.50,27.70,81.00,81.00,"nc",""
05/06/1998 12:00:00,05/06/1998,29.00,27.30,88.00,88.00,"nc",""
06/06/1998 00:00:00,06/06/1998,0.00,0.00,0.00,0.00,"missing",""
07/06/1998 00:00:00,07/06/1998,0.00,0.00,0.00,0.00,"missing",""
08/06/1998 12:00:00,08/06/1998,29.50,27.00,82.00,82.00,"nc",""
09/06/1998 12:00:00,09/06/1998,29.50,27.30,84.00,84.00,"nc",""
10/06/1998 12:00:00,10/06/1998,30.50,28.00,82.00,82.00,"nc",""
11/06/1998 12:00:00,11/06/1998,28.50,26.50,85.00,85.00,"nc",""
12/06/1998 12:00:00,12/06/1998,28.70,27.30,90.00,90.00,"nc",""
13/06/1998 00:00:00,13/06/1998,0.00,0.00,0.00,0.00,"missing",""
14/06/1998 00:00:00,14/06/1998,0.00,0.00,0.00,0.00,"missing",""
15/06/1998 12:00:00,15/06/1998,27.50,26.50,93.00,93.00,"nc",""
16/06/1998 12:00:00,16/06/1998,28.50,26.00,82.00,82.00,"nc",""
17/06/1998 00:00:00,17/06/1998,0.00,0.00,0.00,0.00,"missing",""
18/06/1998 12:00:00,18/06/1998,28.70,26.70,85.00,85.00,"nc",""
19/06/1998 12:00:00,19/06/1998,27.00,26.30,95.00,95.00,"nc",""
20/06/1998 00:00:00,20/06/1998,0.00,0.00,0.00,0.00,"missing",""
21/06/1998 00:00:00,21/06/1998,0.00,0.00,0.00,0.00,"missing",""
22/06/1998 12:00:00,22/06/1998,28.30,26.30,85.00,85.00,"nc",""
23/06/1998 12:00:00,23/06/1998,26.50,26.00,96.00,96.00,"nc",""
24/06/1998 12:00:00,24/06/1998,30.70,26.50,73.00,73.00,"nc",""
25/06/1998 12:00:00,25/06/1998,31.50,27.70,75.00,75.00,"nc",""
26/06/1998 12:00:00,26/06/1998,32.00,27.00,68.00,68.00,"nc",""
27/06/1998 00:00:00,27/06/1998,0.00,0.00,0.00,0.00,"missing",""
28/06/1998 00:00:00,28/06/1998,0.00,0.00,0.00,0.00,"missing",""
29/06/1998 12:00:00,29/06/1998,25.00,24.70,98.00,98.00,"nc",""
30/06/1998 12:00:00,30/06/1998,32.00,26.70,66.00,66.00,"nc",""
01/07/1998 12:00:00,01/07/1998,32.00,27.50,71.00,71.00,"nc",""
02/07/1998 12:00:00,02/07/1998,32.30,28.00,72.00,72.00,"nc",""
03/07/1998 00:00:00,03/07/1998,0.00,0.00,0.00,0.00,"missing",""
04/07/1998 00:00:00,04/07/1998,0.00,0.00,0.00,0.00,"missing",""
05/07/1998 00:00:00,05/07/1998,0.00,0.00,0.00,0.00,"missing",""
06/07/1998 12:00:00,06/07/1998,27.00,25.00,85.00,85.00,"nc",""
07/07/1998 12:00:00,07/07/1998,28.00,27.00,93.00,93.00,"nc",""
08/07/1998 12:00:00,08/07/1998,30.00,26.00,73.00,73.00,"nc",""
09/07/1998 12:00:00,09/07/1998,28.50,26.00,82.00,82.00,"nc",""
10/07/1998 12:00:00,10/07/1998,28.50,27.00,89.00,89.00,"nc",""
11/07/1998 00:00:00,11/07/1998,0.00,0.00,0.00,0.00,"missing",""
12/07/1998 00:00:00,12/07/1998,0.00,0.00,0.00,0.00,"missing",""
13/07/1998 12:00:00,13/07/1998,28.00,26.30,87.00,87.00,"nc",""
14/07/1998 12:00:00,14/07/1998,30.50,26.50,74.00,74.00,"nc",""
15/07/1998 12:00:00,15/07/1998,25.00,25.00,100.00,100.00,"nc",""
16/07/1998 12:00:00,16/07/1998,27.00,26.30,95.00,95.00,"nc",""
17/07/1998 12:00:00,17/07/1998,29.50,25.70,74.00,74.00,"nc",""
18/07/1998 00:00:00,18/07/1998,0.00,0.00,0.00,0.00,"missing",""
19/07/1998 00:00:00,19/07/1998,0.00,0.00,0.00,0.00,"missing",""
20/07/1998 12:00:00,20/07/1998,26.70,25.50,90.00,90.00,"nc",""
21/07/1998 12:00:00,21/07/1998,31.00,28.00,80.00,80.00,"nc",""
22/07/1998 12:00:00,22/07/1998,29.00,27.00,86.00,86.00,"nc",""
23/07/1998 12:00:00,23/07/1998,29.00,27.00,86.00,86.00,"nc",""
24/07/1998 12:00:00,24/07/1998,28.00,26.30,87.00,87.00,"nc",""
25/07/1998 00:00:00,25/07/1998,0.00,0.00,0.00,0.00,"missing",""
26/07/1998 00:00:00,26/07/1998,0.00,0.00,0.00,0.00,"missing",""
27/07/1998 12:00:00,27/07/1998,25.00,25.00,100.00,100.00,"nc",""
28/07/1998 12:00:00,28/07/1998,26.50,25.70,94.00,94.00,"nc",""
29/07/1998 12:00:00,29/07/1998,29.00,26.70,83.00,83.00,"nc",""
30/07/1998 12:00:00,30/07/1998,28.50,26.50,85.00,85.00,"nc",""
31/07/1998 12:00:00,31/07/1998,26.50,26.00,96.00,96.00,"nc",""
01/08/1998 00:00:00,01/08/1998,0.00,0.00,0.00,0.00,"missing",""
02/08/1998 00:00:00,02/08/1998,0.00,0.00,0.00,0.00,"missing",""
03/08/1998 12:00:00,03/08/1998,30.00,28.50,90.00,90.00,"nc",""
04/08/1998 12:00:00,04/08/1998,27.00,26.30,95.00,95.00,"nc",""
05/08/1998 12:00:00,05/08/1998,25.50,24.70,94.00,94.00,"nc",""
